demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,class,reg_target
1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,7.0,2.26544583
1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,7.0,20.2946922
0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,7.0,-40.69797921
1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,7.0,-78.02952531
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,7.0,85.87834036
0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,7.0,-21.3345118
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,7.0,26.34689347
1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,7.0,-115.5299106
0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,7.0,-0.127996245
1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,7.0,76.45239386
1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,7.0,-123.22087859999999
1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,7.0,130.8893919
1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,7.0,65.81223429
0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,7.0,96.97438336
0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,7.0,-149.9344278
1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,7.0,303.45001
0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,7.0,107.11832849999999
1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,7.0,-29.90506869
0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,7.0,-182.9619396
1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,7.0,67.64364195
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,7.0,-22.71460855
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,7.0,206.0337518
1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,7.0,-101.69218240000001
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,7.0,-41.31947423
1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,7.0,235.2464054
1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,7.0,86.65327409999999
1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,7.0,171.2221814
1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,7.0,260.4033927
0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7.0,57.47635498
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,7.0,44.56844311
1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.0,188.70045369999997
1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,7.0,58.88990334
0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,7.0,23.84541839
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,7.0,-6.506392282999999
0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,7.0,144.6905421
1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,7.0,-227.1998511
0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,7.0,-77.94212808
0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7.0,54.68274315
0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,7.0,181.89256980000002
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,7.0,-52.25675328
0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,7.0,227.57871630000002
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,-292.43436010000005
0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,7.0,56.72961298
1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,7.0,-10.0943056
0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,7.0,-64.74155764
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,-43.55884803
0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,7.0,71.10151475
0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,7.0,-114.17090159999998
0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,7.0,-88.71589927
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,7.0,-82.04338912
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,7.0,48.75044743
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.0,-82.8956208
1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,7.0,-178.274167
1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,7.0,-116.7751868
0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,7.0,126.54634340000001
0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,7.0,103.323432
1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,7.0,163.5339125
1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,7.0,-74.88743589
1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,7.0,-68.37890777
0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,7.0,106.3623649
0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,7.0,-59.15271904
1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,7.0,46.63474806
1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,7.0,-27.95687755
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0,-221.1760133
1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,7.0,-20.98732039
0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,7.0,-116.687122
1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,7.0,34.30980886
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,7.0,8.079903143
1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,7.0,148.1164914
1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,7.0,16.934510500000002
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,7.0,-103.9246417
0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,7.0,-152.5876597
1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,7.0,-13.71789398
1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,7.0,-21.62993634
0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,7.0,82.18360698
0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,7.0,-39.48083853
0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,7.0,-37.32980274
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,7.0,0.274115269
1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,7.0,137.67706909999998
1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,7.0,-240.04355130000002
1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,7.0,-71.74532012
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,7.0,59.01052932
0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,7.0,-10.95733105
1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,7.0,-121.6164564
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,7.0,-53.35018042
1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,7.0,44.42621026
1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,7.0,-83.59401479
1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,7.0,72.10958079
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,7.0,-143.88039550000002
1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,7.0,72.52968642
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,7.0,-60.18867418
0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,7.0,124.25817930000001
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,7.0,-78.21372014
1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,7.0,65.1686102
1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,7.0,-181.44571259999998
1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,7.0,-53.00138703
0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,7.0,110.3470554
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,7.0,-58.21329497
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,7.0,-89.3491006
1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,7.0,99.95647179
0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,7.0,-142.6735184
1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,7.0,-43.55914215
1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,7.0,-15.51754876
1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,7.0,-23.47000237
1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,7.0,252.0766759
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,7.0,5.030647543
1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,7.0,114.59880109999999
0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,7.0,-103.3360819
1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,7.0,139.5516993
0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,7.0,-120.6238132
0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,7.0,120.3305159
0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,7.0,70.35036317
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,7.0,43.57019889
1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,7.0,57.73345437
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,7.0,-86.8182867
1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,7.0,-0.146403927
1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,7.0,-44.62558426
0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,7.0,35.71792957
0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,7.0,50.21190016
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,7.0,182.2900839
0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,7.0,154.4103736
1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,7.0,75.75237544
1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,7.0,-155.15707
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,7.0,-111.0002794
1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,7.0,103.7830608
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,7.0,20.61547158
1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,7.0,253.9495267
1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,7.0,-59.73906964
1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,7.0,47.51454504
1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,7.0,-61.88172921
1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,7.0,-254.07422400000002
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,7.0,-41.86970693
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,7.0,-38.72393365
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,7.0,-83.90321186
0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,7.0,-157.5474961
1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,7.0,-137.42321030000002
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,7.0,146.24905969999998
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,7.0,-96.75967548
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,7.0,-53.57150357
0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,7.0,-117.44398600000001
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7.0,60.63940348
0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,7.0,20.74431159
1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,7.0,-2.088834635
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,7.0,91.12923833
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,7.0,44.39387628
1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,7.0,-2.562928797
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,7.0,-125.41959479999998
1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,7.0,37.30651782
0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,7.0,143.10099119999998
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,7.0,31.41415455
0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,7.0,129.10145590000002
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,7.0,85.43760693
0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,7.0,-170.0881914
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,7.0,87.42133841
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,7.0,-92.43647915
0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,7.0,116.17692269999999
1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,7.0,88.55680040000001
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,7.0,-117.8320013
1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,7.0,115.8502051
0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,7.0,15.15220967
1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,7.0,-1.658937574
0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,7.0,37.23108016
0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,7.0,102.2223804
0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,7.0,32.2927165
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,7.0,-52.52312006
0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7.0,-30.11404494
1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,7.0,-28.34947616
0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,7.0,-55.37880923
1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,7.0,41.64526774
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,7.0,125.0907986
1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,7.0,-38.21222287
0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,7.0,-165.4996161
1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,7.0,21.994396
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,7.0,-150.484756
1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,7.0,-31.418156800000002
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,7.0,-108.95522930000001
1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,7.0,-84.24665403
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,7.0,22.75232236
1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,7.0,66.49822248
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,7.0,-231.65493959999998
0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,7.0,34.11037429
1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,7.0,117.9898945
1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,7.0,-219.76127140000003
1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,7.0,-154.09787419999998
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,7.0,79.8893178
0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,7.0,126.77182090000001
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,7.0,-28.43757789
1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,7.0,-103.2555285
0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,7.0,1.454651458
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,7.0,9.359596432
1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,7.0,-134.77028280000002
1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,7.0,31.58503717
0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,7.0,50.74636732
0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,7.0,91.35067939
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,7.0,27.95953133
0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,7.0,-31.25124617
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.0,-35.39340397
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,7.0,86.61597007
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,7.0,-69.53376029
1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,7.0,127.05064740000002
0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,7.0,-0.009296937
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,7.0,-237.6718502
0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,7.0,-41.89703358
0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,7.0,9.730433433
1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,7.0,-99.82158923
1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,7.0,125.3112618
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,7.0,-117.98919009999999
0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,7.0,156.71747230000003
1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,7.0,-68.39893640000001
1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,7.0,44.25191017
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,7.0,78.46358509
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,7.0,-161.9864378
0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,7.0,-33.55572796
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,7.0,68.94587801
0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,7.0,48.58860825
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,7.0,29.81093688
0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,7.0,-91.85739842
1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,7.0,-50.20333467
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,7.0,122.0641247
0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,7.0,-161.6558258
1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,7.0,-29.35656679
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,7.0,21.47627442
1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,7.0,4.434065972
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,7.0,185.26293049999998
1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,7.0,147.6008329
0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,7.0,-141.6663473
0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,7.0,-112.9498991
0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,7.0,48.08386055
0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,7.0,-37.75849525
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,7.0,28.30702236
1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,7.0,100.03874509999999
1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,7.0,68.63460178
0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,7.0,28.45029236
0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,7.0,119.9651818
0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,7.0,33.92976344
0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7.0,-121.5562389
1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,7.0,11.70525228
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,7.0,-80.82279935
0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,7.0,362.86831960000006
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,7.0,-0.862344805
0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,7.0,42.00173235
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,7.0,-145.4574633
1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,7.0,102.2902345
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,7.0,-143.56287980000002
1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,7.0,24.731629100000003
0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,7.0,196.6151687
1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,7.0,250.7315287
0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,7.0,-114.2387533
0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,7.0,154.7048588
1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7.0,121.4735158
1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,7.0,81.36229796
1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,7.0,214.99024599999998
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7.0,-108.3167131
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,7.0,82.87647661
1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,7.0,38.25592777
1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,7.0,71.80752840000001
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,7.0,58.896178799999994
1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,7.0,139.59083869999998
0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,7.0,366.71245530000004
1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,7.0,-14.34816185
1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,7.0,-198.7525814
1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,7.0,3.007739993
0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,7.0,-155.9746485
0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,7.0,21.48985467
1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,7.0,27.76078374
1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,7.0,45.44504789
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7.0,-288.69843629999997
0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7.0,-60.19950009
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7.0,-107.5554824
0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,7.0,136.803799
0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,7.0,65.50678826
1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,7.0,-89.01413207
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,7.0,106.70729240000001
