demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,class,reg_target
1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,7,151.2698525
0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,7,115.8615738
0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,7,-40.44248844
0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,7,208.1394927
0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,7,-144.0383196
1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,7,115.4395307
0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,7,84.08518863
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,7,-154.9765728
0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,7,-138.6265088
1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,7,-98.28890841
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,7,-92.13377111
0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,7,93.03252421
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,7,31.08057626
0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,7,-99.47720893
0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,7,-74.91183874
0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,7,39.09510069
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,7,98.36687816
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,7,31.70125179
1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,7,-28.20976168
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,7,-16.83689691
1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,7,150.2207226
0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,7,-35.27558871
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,7,44.95962266
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,7,48.13669653
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,7,-269.9160704
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,7,140.2386799
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,7,-30.9071511
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,7,-105.5241596
1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,7,13.93236132
0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,7,-88.6006386
0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,7,143.665809
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,7,-141.7620854
0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,7,-6.003003849
0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7,30.00252598
1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,7,51.71258371
0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,7,-21.99130979
0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,7,-44.08372992
0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,26.60524926
0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,7,-274.0663153
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,7,-81.01692679
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,7,-101.2422138
0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,7,90.75222052
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,7,15.75160612
1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,7,13.31316906
1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,7,147.6461411
1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,7,225.6058188
1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,7,-121.3390997
0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,7,-8.663432671
0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,7,75.76005291
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,7,-34.33048487
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,7,-10.60515693
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,7,-157.4982752
1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,7,156.2857412
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,7,-92.35242151
1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,7,99.9306146
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,7,244.8752003
1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,7,5.851694758
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,7,170.0897084
1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,7,234.730648
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,7,11.9547142
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,7,-188.1433778
1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,7,-76.38338534
0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,7,-87.27174768
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,7,-51.01812156
0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,7,206.283858
0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,7,16.52899116
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,7,38.12463664
0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,7,-110.603253
0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,7,-22.11430411
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,7,65.99153609
1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,7,-84.069513
1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,7,58.83913971
0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,7,36.4804341
0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,7,-87.21470304
1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,7,21.06057038
1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,7,163.07714
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,7,-24.7020246
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,7,26.48281716
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,7,-14.06290872
0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,7,299.6841609
0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,7,27.08580811
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,-96.80417044
1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,7,136.9263524
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0.786526435
0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,7,72.46830114
0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,-45.75827094
1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,7,63.40622787
0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,7,-57.27212229
0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,7,-24.41041832
1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,7,-14.51464884
0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,7,114.2552865
1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,7,23.15826493
0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,7,-17.23661914
0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,7,-80.87846488
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,7,108.6620806
1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,7,92.14540159
0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,7,-4.109055024
1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,7,74.57974392
1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,7,3.469495449
1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,7,135.4114743
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,-293.1290457
1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,7,36.92432575
1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,7,-25.73903632
0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,7,8.063234853
1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,7,143.2702211
1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,7,205.5287253
0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,7,-132.4709328
0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,7,159.6041842
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,7,92.74667722
1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,7,-23.04717668
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,7,-114.7270638
1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,7,-63.61234682
1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,7,-57.25915839
1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,7,124.3792747
1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,7,118.679021
1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,7,-88.21008059
1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,7,-216.0158242
1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,7,119.4931782
0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,7,106.3424899
0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,7,-100.59095
0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,7,-19.78236605
1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,7,-135.9320992
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,7,167.8994782
1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,7,81.79552624
0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,7,-13.12992693
1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,7,-19.74126865
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,7,33.19613994
0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,7,-13.45578364
0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,7,180.2703866
0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,7,-30.89021371
0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,7,7.715961786
0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,7,-156.1070458
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,-0.406742934
0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,7,-159.7256941
1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,7,139.280119
1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,7,-18.62123516
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7,-134.0567976
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,7,-23.03863566
1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,7,-139.1262198
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,7,55.1908366
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7,-83.56888335
0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,7,106.7503126
0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,7,14.19963585
0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,7,150.4942779
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,7,58.00788873
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,7,56.15976324
0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,7,-99.43837514
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,7,-92.22604891
0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,7,-69.21281893
1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,7,-26.58404676
0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,7,-65.82556072
0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,7,57.33826151
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,7,44.93752804
0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,7,-198.3427419
0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,7,46.39801615
0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,7,38.80120222
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7,-133.8505647
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,7,275.4609983
1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,7,91.62389595
1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,7,66.2615497
1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,7,103.6602933
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,7,59.27397288
0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,7,106.5669452
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,7,-108.4800277
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,7,170.8962841
1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,7,310.9579709
1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,7,37.06008841
1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,7,-12.93766736
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,7,46.80890828
1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,7,-107.3508785
0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,7,-150.8368832
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,7,-3.741157762
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,7,-61.11121002
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,61.46399743
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,7,-52.92229098
0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,7,113.0307905
0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,7,179.4987268
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,7,16.79026734
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,7,-123.4208014
1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,7,11.70903975
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,7,185.3233359
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,7,88.23587476
0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,7,-104.6453214
0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,7,72.42105218
0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,7,3.687576871
1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,7,68.98143148
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,7,-167.7461734
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,7,194.7655951
1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,7,-225.8638434
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,7,31.26811596
1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,7,-25.68086143
1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,7,-222.9562632
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,7,149.5100088
0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,7,-36.75113185
0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,7,94.76444169
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,7,-94.03127849
0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,7,-10.94580197
1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,7,-14.3625223
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,7,213.4278991
0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,7,70.12382241
0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,7,157.0867727
1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,7,-133.2391095
0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,7,42.25700656
0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,7,-77.55989379
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,7,263.087575
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,7,296.7211712
1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,7,7.950332234
1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,7,54.61464737
0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,7,68.38432586
0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,7,-76.16366071
1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,7,63.37308965
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,-63.98985459
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,7,140.4721489
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,7,99.8298022
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,-153.7981829
0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,7,182.8946007
0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,7,44.15903389
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,7,73.42568512
1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,7,-53.78453377
1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,7,150.3402971
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,7,39.20711431
0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,7,-92.07145398
1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,7,-146.4832423
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,7,-12.36469375
1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,7,9.378318516
0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,7,83.87230735
1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,7,17.70646785
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7,-136.5562257
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,7,-126.0146742
1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,7,109.5896869
1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,7,-100.0854377
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,7,-61.49873736
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,7,-148.6644877
0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,7,96.17593329
0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,7,-47.95920847
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,7,-121.516729
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,7,-105.1972092
1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,7,69.97491969
1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,7,64.77809105
1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,7,127.5258215
1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,7,-85.52275093
1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7,-80.50866249
1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,7,53.2866203
1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,7,-61.49978316
0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,7,-68.57999149
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,7,10.7490839
1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,7,-10.85888747
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,7,11.67478597
1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,7,1.515504666
0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,7,-5.705413747
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,7,4.412417896
1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,7,-35.99138636
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,7,-79.32185443
0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7,-45.81455552
0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,7,139.1241664
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,7,-30.8055132
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,7,159.4719068
1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,7,0.930775849
1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,7,-45.48090266
0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,7,-86.99612416
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,7,32.65158942
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,7,81.11559043
1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,7,-29.80088146
0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,7,124.6806415
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,7,162.5739165
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,7,-33.32041815
0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,7,-239.2393739
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,7,-109.2182082
0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,7,-29.00240727
0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,7,-291.4251746
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,8,-5.375882362
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,8,-81.3508215
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,8,-64.6173808
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,8,-44.13349328
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,8,77.77477273
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,8,-100.1027412
1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,8,-46.46379836
0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,8,90.16289509
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,-68.14538946
1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,8,8.05266078
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,8,27.03936136
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8,-144.4406228
1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,8,-98.58381931
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,8,-128.9114016
0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,8,8.184506337
1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,8,96.15290455
0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,8,-247.6845787
